YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2024-04,WEEKDAY,18,TRAIN,DT20,17110,17518
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,DT20,3216,3674
2024-04,WEEKDAY,5,TRAIN,DT17,68,1
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,DT17,19,0
2024-04,WEEKDAY,16,TRAIN,CC4/DT15,22962,17177
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,CC4/DT15,13153,12671
2024-04,WEEKDAY,10,TRAIN,DT6,5956,4769
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,DT6,3885,1928
2024-04,WEEKDAY,9,TRAIN,NS3,28650,12586
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,NS3,10877,6669
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,EW25,5067,3765
2024-04,WEEKDAY,7,TRAIN,EW25,49920,19260
2024-04,WEEKDAY,23,TRAIN,SE3,125,2557
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,SE3,89,1085
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,BP6/DT1,18110,25364
2024-04,WEEKDAY,18,TRAIN,BP6/DT1,65533,140086
2024-04,WEEKDAY,23,TRAIN,BP7,23,296
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,BP7,9,18
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,NS23,26203,22997
2024-04,WEEKDAY,17,TRAIN,NS23,59379,45596
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,PW4,76,266
2024-04,WEEKDAY,0,TRAIN,PW4,123,519
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,PW4,1303,1587
2024-04,WEEKDAY,22,TRAIN,PW4,2288,3798
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,EW7,5589,3640
2024-04,WEEKDAY,7,TRAIN,EW7,39292,20142
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,DT27,1096,3514
2024-04,WEEKDAY,22,TRAIN,DT27,3493,7126
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,DT28,1525,6993
2024-04,WEEKDAY,21,TRAIN,DT28,4272,13969
2024-04,WEEKDAY,23,TRAIN,NS17/CC15,6187,14635
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,NS17/CC15,2552,6434
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,NS3,11094,7764
2024-04,WEEKDAY,12,TRAIN,NS3,17667,13382
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,CC20,915,1921
2024-04,WEEKDAY,21,TRAIN,CC20,2802,5204
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,BP6/DT1,743,10703
2024-04,WEEKDAY,23,TRAIN,BP6/DT1,3506,23094
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,CC21,6092,5023
2024-04,WEEKDAY,16,TRAIN,CC21,12148,12428
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,BP8,518,619
2024-04,WEEKDAY,8,TRAIN,BP8,2849,3599
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,CC7,4554,4189
2024-04,WEEKDAY,17,TRAIN,CC7,17577,12045
2024-04,WEEKDAY,6,TRAIN,PW3,4935,1141
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,PW3,1176,138
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,CC2,1524,3068
2024-04,WEEKDAY,10,TRAIN,CC2,3398,8356
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,DT3,3857,3220
2024-04,WEEKDAY,14,TRAIN,DT3,7101,6694
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,TE4,2150,1928
2024-04,WEEKDAY,10,TRAIN,TE4,2827,2868
2024-04,WEEKDAY,9,TRAIN,PE5,8440,2561
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,PE5,3465,1050
2024-04,WEEKDAY,21,TRAIN,TE6,3611,16287
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,TE6,1737,6222
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,NE12/CC13,21489,13494
2024-04,WEEKDAY,8,TRAIN,NE12/CC13,162040,48692
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,EW6,1686,901
2024-04,WEEKDAY,6,TRAIN,EW6,13600,5249
2024-04,WEEKDAY,20,TRAIN,NS5,16425,48103
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,NS5,7223,16743
2024-04,WEEKDAY,14,TRAIN,CC17/TE9,6149,5851
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,CC17/TE9,1914,2105
2024-04,WEEKDAY,8,TRAIN,DT6,14691,20540
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,DT6,2549,3252
2024-04,WEEKDAY,19,TRAIN,SW4,2091,8041
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,SW4,1033,1683
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,NE5,7394,8078
2024-04,WEEKDAY,19,TRAIN,NE5,32036,20082
2024-04,WEEKDAY,19,TRAIN,NS18,15807,26985
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,NS18,4653,7376
2024-04,WEEKDAY,11,TRAIN,DT2,2162,756
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,DT2,1250,489
2024-04,WEEKDAY,23,TRAIN,DT28,1109,6857
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,DT28,593,3508
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NE11,7432,7215
2024-04,WEEKDAY,16,TRAIN,NE11,23181,15960
2024-04,WEEKDAY,11,TRAIN,NS11,30640,16474
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,NS11,21861,11654
2024-04,WEEKDAY,10,TRAIN,PW6,1864,723
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,PW6,1237,413
2024-04,WEEKDAY,13,TRAIN,DT5,14113,11286
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,DT5,10245,7055
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,EW12/DT14,426,591
2024-04,WEEKDAY,0,TRAIN,EW12/DT14,880,1047
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,DT10/TE11,4465,3014
2024-04,WEEKDAY,11,TRAIN,DT10/TE11,6877,3812
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,PE4,1005,1018
2024-04,WEEKDAY,17,TRAIN,PE4,2112,2613
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,SE4,2338,1360
2024-04,WEEKDAY,9,TRAIN,SE4,5557,2592
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,NS28,2764,3204
2024-04,WEEKDAY,15,TRAIN,NS28,2207,2387
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,EW12/DT14,4115,4544
2024-04,WEEKDAY,6,TRAIN,EW12/DT14,13938,17968
2024-04,WEEKDAY,9,TRAIN,BP11,5584,1610
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,BP11,2163,785
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,EW25,4576,4965
2024-04,WEEKDAY,15,TRAIN,EW25,8180,7911
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,TE7,1444,1374
2024-04,WEEKDAY,7,TRAIN,TE7,15968,16292
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,DT29,915,4196
2024-04,WEEKDAY,22,TRAIN,DT29,2093,10084
2024-04,WEEKDAY,5,TRAIN,DT33,6134,44
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,DT33,1219,13
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,SW3,671,1204
2024-04,WEEKDAY,19,TRAIN,SW3,1630,5576
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NS3,8888,9540
2024-04,WEEKDAY,16,TRAIN,NS3,15924,25288
2024-04,WEEKDAY,12,TRAIN,SW2,4187,2998
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,SW2,3640,2383
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,NS17/CC15,21518,23586
2024-04,WEEKDAY,18,TRAIN,NS17/CC15,85271,131271
2024-04,WEEKDAY,19,TRAIN,NS28,2702,1186
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,NS28,2371,709
2024-04,WEEKDAY,21,TRAIN,TE18,11764,3685
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,TE18,4069,1938
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,BP10,1613,1220
2024-04,WEEKDAY,9,TRAIN,BP10,4522,2509
2024-04,WEEKDAY,10,TRAIN,EW6,11211,6477
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,EW6,6723,3796
2024-04,WEEKDAY,5,TRAIN,EW26,18434,2013
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,EW26,3341,205
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NS18,6001,6046
2024-04,WEEKDAY,16,TRAIN,NS18,13954,14235
2024-04,WEEKDAY,0,TRAIN,NS14,1267,5552
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,NS14,589,2361
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,CC23,1262,774
2024-04,WEEKDAY,22,TRAIN,CC23,5371,1506
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,EW18,3813,7172
2024-04,WEEKDAY,21,TRAIN,EW18,11324,18956
2024-04,WEEKDAY,7,TRAIN,TE13,2218,6392
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,TE13,364,1411
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,SE4,1303,772
2024-04,WEEKDAY,7,TRAIN,SE4,11652,2234
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,DT33,7824,5357
2024-04,WEEKDAY,13,TRAIN,DT33,13738,9995
2024-04,WEEKDAY,9,TRAIN,DT33,36962,5762
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,DT33,9048,2469
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,NE7/DT12,19839,20047
2024-04,WEEKDAY,14,TRAIN,NE7/DT12,25586,28767
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,DT21,1494,2855
2024-04,WEEKDAY,8,TRAIN,DT21,9126,20870
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,EW4,8203,4094
2024-04,WEEKDAY,8,TRAIN,EW4,48949,23807
2024-04,WEEKDAY,20,TRAIN,EW29,23791,8269
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,EW29,4978,8356
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,BP5,1109,966
2024-04,WEEKDAY,12,TRAIN,BP5,2040,1730
2024-04,WEEKDAY,7,TRAIN,EW10,32142,11222
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,EW10,5563,2500
2024-04,WEEKDAY,12,TRAIN,EW5,29717,25457
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,EW5,18496,14313
2024-04,WEEKDAY,10,TRAIN,TE13,3542,4692
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,TE13,1746,1897
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,CC8,5136,3813
2024-04,WEEKDAY,12,TRAIN,CC8,7933,6316
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,BP5,7,19
2024-04,WEEKDAY,23,TRAIN,BP5,194,348
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,NS28,1600,3271
2024-04,WEEKDAY,13,TRAIN,NS28,2362,1823
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,SW7,1389,1157
2024-04,WEEKDAY,13,TRAIN,SW7,3355,2854
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,EW2/DT32,25986,26130
2024-04,WEEKDAY,14,TRAIN,EW2/DT32,46700,49964
2024-04,WEEKDAY,11,TRAIN,NE13,20900,14259
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,NE13,15131,10201
2024-04,WEEKDAY,10,TRAIN,NE15,22242,7859
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,NE15,13738,5386
2024-04,WEEKDAY,23,TRAIN,EW14/NS26,20839,2334
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,EW14/NS26,6564,899
2024-04,WEEKDAY,9,TRAIN,DT13,9035,18969
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,DT13,3440,5782
2024-04,WEEKDAY,6,TRAIN,DT13,4472,2907
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,DT13,1173,896
2024-04,WEEKDAY,19,TRAIN,CC28,3341,7766
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,CC28,1215,1988
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,NE16/STC,14127,23070
2024-04,WEEKDAY,20,TRAIN,NE16/STC,34354,69712
2024-04,WEEKDAY,13,TRAIN,NS20,48522,48618
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,NS20,22472,15271
2024-04,WEEKDAY,22,TRAIN,SW3,317,2362
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,SW3,164,1004
2024-04,WEEKDAY,14,TRAIN,PE3,5540,7613
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,PE3,2877,3123
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,NE13,13917,11299
2024-04,WEEKDAY,10,TRAIN,NE13,23320,15106
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,NE17/PTC,24820,27180
2024-04,WEEKDAY,17,TRAIN,NE17/PTC,51896,80593
2024-04,WEEKDAY,5,TRAIN,SE2,3583,84
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,SE2,644,16
2024-04,WEEKDAY,17,TRAIN,NS24/NE6/CC1,60553,42146
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,NS24/NE6/CC1,27323,20752
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,PE2,2314,2673
2024-04,WEEKDAY,15,TRAIN,PE2,5336,6584
2024-04,WEEKDAY,5,TRAIN,DT20,82,1
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,DT20,10,2
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,TE22,2595,248
2024-04,WEEKDAY,22,TRAIN,TE22,3363,418
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,EW7,8872,5738
2024-04,WEEKDAY,10,TRAIN,EW7,15558,9361
2024-04,WEEKDAY,8,TRAIN,NS8,54260,18858
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,NS8,9813,6101
2024-04,WEEKDAY,22,TRAIN,CG1/DT35,10520,2163
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,CG1/DT35,3845,1318
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,BP4,739,719
2024-04,WEEKDAY,15,TRAIN,BP4,10322,2383
2024-04,WEEKDAY,8,TRAIN,TE14/NS22,24242,125133
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,TE14/NS22,5212,27772
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,EW25,49,680
2024-04,WEEKDAY,0,TRAIN,EW25,98,1170
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,TE3,4124,2781
2024-04,WEEKDAY,13,TRAIN,TE3,10004,9998
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,DT6,51,35
2024-04,WEEKDAY,5,TRAIN,DT6,175,243
2024-04,WEEKDAY,18,TRAIN,BP10,3661,10953
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,BP10,1205,2077
2024-04,WEEKDAY,15,TRAIN,TE18,9262,6582
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,TE18,6310,3959
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,EW21/CC22,9690,10835
2024-04,WEEKDAY,11,TRAIN,EW21/CC22,21203,18046
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,TE1,1752,1303
2024-04,WEEKDAY,16,TRAIN,TE1,24039,2861
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,CC24,4133,5602
2024-04,WEEKDAY,12,TRAIN,CC24,27209,27185
2024-04,WEEKDAY,8,TRAIN,SW4,8423,2122
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,SW4,1395,599
2024-04,WEEKDAY,15,TRAIN,EW24/NS1,61476,54183
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,EW24/NS1,42008,36123
2024-04,WEEKDAY,7,TRAIN,CC8,22059,24536
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,CC8,2722,1909
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,CC12,2069,3333
2024-04,WEEKDAY,19,TRAIN,CC12,5850,15028
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,NE12/CC13,22210,25096
2024-04,WEEKDAY,21,TRAIN,NE12/CC13,54328,65193
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,CC7,3349,3389
2024-04,WEEKDAY,13,TRAIN,CC7,5771,6699
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,NE14,15905,6638
2024-04,WEEKDAY,8,TRAIN,NE14,112324,23454
2024-04,WEEKDAY,11,TRAIN,EW29,6409,5348
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,EW29,4159,3131
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,NS27/CE2/TE20,2304,3230
2024-04,WEEKDAY,17,TRAIN,NS27/CE2/TE20,18062,4100
2024-04,WEEKDAY,19,TRAIN,DT13,20102,14796
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,DT13,7001,4597
2024-04,WEEKDAY,15,TRAIN,EW18,15563,16644
2024-04,WEEKENDS/HOLIDAY,15,TRAIN,EW18,7387,7937
2024-04,WEEKDAY,6,TRAIN,EW7,22015,8142
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,EW7,3756,1624
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,CC8,47,184
2024-04,WEEKDAY,0,TRAIN,CC8,122,543
2024-04,WEEKDAY,12,TRAIN,PE7,4017,2878
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,PE7,3122,1924
2024-04,WEEKDAY,6,TRAIN,NE16/STC,54913,22008
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,NE16/STC,7020,2630
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,PW6,1137,572
2024-04,WEEKDAY,11,TRAIN,PW6,1612,999
2024-04,WEEKDAY,13,TRAIN,NS19,38009,36346
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,NS19,21569,18959
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,EW1,15912,5908
2024-04,WEEKDAY,9,TRAIN,EW1,47031,12585
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,DT31,4175,2785
2024-04,WEEKDAY,12,TRAIN,DT31,7305,6039
2024-04,WEEKDAY,21,TRAIN,EW24/NS1,104268,30133
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,EW24/NS1,44624,14257
2024-04,WEEKDAY,10,TRAIN,BP9,2640,1276
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,BP9,1710,899
2024-04,WEEKDAY,16,TRAIN,CC11,24796,10005
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,CC11,7688,5129
2024-04,WEEKDAY,0,TRAIN,CC3,74,36
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,CC3,47,15
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,NS9/TE2,29180,35609
2024-04,WEEKDAY,17,TRAIN,NS9/TE2,79138,136148
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,NS2,14322,8688
2024-04,WEEKDAY,11,TRAIN,NS2,20608,15118
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,EW5,6100,16092
2024-04,WEEKDAY,22,TRAIN,EW5,12826,36358
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,CC10/DT26,8032,6684
2024-04,WEEKDAY,18,TRAIN,CC10/DT26,65781,33671
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,DT2,1643,554
2024-04,WEEKDAY,12,TRAIN,DT2,3416,1245
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,DT33,2340,9990
2024-04,WEEKDAY,21,TRAIN,DT33,5401,26540
2024-04,WEEKDAY,16,TRAIN,PW5,3549,3570
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,PW5,1636,1848
2024-04,WEEKDAY,17,TRAIN,NS28,3957,2609
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,NS28,3941,1589
2024-04,WEEKDAY,7,TRAIN,TE4,8703,15257
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,TE4,1084,2239
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,NE10,2221,5375
2024-04,WEEKDAY,22,TRAIN,NE10,5612,13772
2024-04,WEEKDAY,11,TRAIN,BP6/DT1,30617,22426
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,BP6/DT1,21420,14976
2024-04,WEEKDAY,13,TRAIN,CC12,18256,6796
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,CC12,3239,2802
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,NE11,3165,3956
2024-04,WEEKDAY,22,TRAIN,NE11,6922,9381
2024-04,WEEKDAY,10,TRAIN,SW4,2597,1158
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,SW4,1839,862
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,TE12,424,1851
2024-04,WEEKDAY,7,TRAIN,TE12,3198,10322
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,BP4,843,720
2024-04,WEEKDAY,13,TRAIN,BP4,3801,5225
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,EW8/CC9,9470,19688
2024-04,WEEKDAY,8,TRAIN,EW8/CC9,55024,102104
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,DT10/TE11,33,14
2024-04,WEEKDAY,5,TRAIN,DT10/TE11,215,135
2024-04,WEEKDAY,19,TRAIN,DT22,13141,20522
2024-04,WEEKENDS/HOLIDAY,19,TRAIN,DT22,8625,8124
2024-04,WEEKDAY,8,TRAIN,TE1,7099,52995
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,TE1,1867,1856
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,CC17/TE9,1357,606
2024-04,WEEKDAY,6,TRAIN,CC17/TE9,10485,5740
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,CC25,1054,2323
2024-04,WEEKDAY,21,TRAIN,CC25,3772,5643
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,SE2,3214,2042
2024-04,WEEKDAY,11,TRAIN,SE2,5419,2928
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,NS5,15184,10696
2024-04,WEEKDAY,12,TRAIN,NS5,25003,16626
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,DT8,2243,1520
2024-04,WEEKDAY,10,TRAIN,DT8,3216,2520
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,EW22,2538,2573
2024-04,WEEKDAY,13,TRAIN,EW22,13814,15392
2024-04,WEEKDAY,7,TRAIN,NS9/TE2,169180,81087
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,NS9/TE2,17544,13796
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,TE4,45,85
2024-04,WEEKDAY,0,TRAIN,TE4,75,325
2024-04,WEEKDAY,23,TRAIN,BP11,119,839
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,BP11,12,52
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,EW2/DT32,24718,20660
2024-04,WEEKDAY,11,TRAIN,EW2/DT32,40461,34516
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,NS24/NE6/CC1,26873,22198
2024-04,WEEKDAY,16,TRAIN,NS24/NE6/CC1,41211,30909
2024-04,WEEKENDS/HOLIDAY,0,TRAIN,NS7,852,1280
2024-04,WEEKDAY,0,TRAIN,NS7,823,2856
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,TE7,3204,2578
2024-04,WEEKDAY,17,TRAIN,TE7,13053,8974
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,EW2/DT32,13533,9262
2024-04,WEEKDAY,7,TRAIN,EW2/DT32,131733,61730
2024-04,WEEKDAY,21,TRAIN,NS9/TE2,43590,74474
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,NS9/TE2,20337,27033
2024-04,WEEKDAY,8,TRAIN,CC24,9430,114796
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,CC24,2059,5483
2024-04,WEEKDAY,11,TRAIN,DT20,5478,4878
2024-04,WEEKENDS/HOLIDAY,11,TRAIN,DT20,2857,3164
2024-04,WEEKENDS/HOLIDAY,14,TRAIN,TE7,2928,2938
2024-04,WEEKDAY,14,TRAIN,TE7,5790,5947
2024-04,WEEKENDS/HOLIDAY,9,TRAIN,NE11,5413,4775
2024-04,WEEKDAY,9,TRAIN,NE11,16710,11840
2024-04,WEEKDAY,18,TRAIN,DT13,26732,21342
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,DT13,8357,6132
2024-04,WEEKDAY,13,TRAIN,DT7,3447,4053
2024-04,WEEKENDS/HOLIDAY,13,TRAIN,DT7,1886,1792
2024-04,WEEKDAY,17,TRAIN,NS17/CC15,68427,75389
2024-04,WEEKENDS/HOLIDAY,17,TRAIN,NS17/CC15,21605,23260
2024-04,WEEKENDS/HOLIDAY,7,TRAIN,CC12,1579,1699
2024-04,WEEKDAY,7,TRAIN,CC12,19561,28491
2024-04,WEEKDAY,12,TRAIN,BP8,1218,1262
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,BP8,707,704
2024-04,WEEKDAY,18,TRAIN,EW28,56404,72084
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,EW28,14048,14209
2024-04,WEEKDAY,10,TRAIN,BP2,2859,932
2024-04,WEEKENDS/HOLIDAY,10,TRAIN,BP2,1742,794
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,EW20,835,2483
2024-04,WEEKDAY,23,TRAIN,EW20,1870,5720
2024-04,WEEKDAY,5,TRAIN,NE15,5316,324
2024-04,WEEKENDS/HOLIDAY,5,TRAIN,NE15,816,29
2024-04,WEEKENDS/HOLIDAY,18,TRAIN,EW19,7787,8372
2024-04,WEEKDAY,18,TRAIN,EW19,39566,52013
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,BP9,509,912
2024-04,WEEKDAY,20,TRAIN,BP9,1137,3012
2024-04,WEEKDAY,22,TRAIN,BP10,826,3407
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,BP10,320,1354
2024-04,WEEKENDS/HOLIDAY,22,TRAIN,EW8/CC9,16313,11138
2024-04,WEEKDAY,22,TRAIN,EW8/CC9,39402,25518
2024-04,WEEKENDS/HOLIDAY,21,TRAIN,NS27/CE2/TE20,1105,1034
2024-04,WEEKDAY,21,TRAIN,NS27/CE2/TE20,4519,1894
2024-04,WEEKENDS/HOLIDAY,6,TRAIN,PE1,730,206
2024-04,WEEKDAY,6,TRAIN,PE1,6338,1791
2024-04,WEEKDAY,8,TRAIN,NS15,36369,107853
2024-04,WEEKENDS/HOLIDAY,8,TRAIN,NS15,6503,5370
2024-04,WEEKENDS/HOLIDAY,16,TRAIN,TE19,1584,1101
2024-04,WEEKDAY,16,TRAIN,TE19,11065,2814
2024-04,WEEKENDS/HOLIDAY,23,TRAIN,SW7,77,683
2024-04,WEEKDAY,23,TRAIN,SW7,147,1518
2024-04,WEEKENDS/HOLIDAY,20,TRAIN,DT3,1335,3814
2024-04,WEEKDAY,20,TRAIN,DT3,3100,12319
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,CC12,4523,2337
2024-04,WEEKDAY,12,TRAIN,CC12,6154,3844
2024-04,WEEKENDS/HOLIDAY,12,TRAIN,CC19/DT9,4943,4968
