,geometry,latitude,longitude,weekday_00,weekday_05,weekday_06,weekday_07,weekday_08,weekday_09,weekday_10,weekday_11,weekday_12,weekday_13,weekday_14,weekday_15,weekday_16,weekday_17,weekday_18,weekday_19,weekday_20,weekday_21,weekday_22,weekday_23,weekend_00,weekend_05,weekend_06,weekend_07,weekend_08,weekend_09,weekend_10,weekend_11,weekend_12,weekend_13,weekend_14,weekend_15,weekend_16,weekend_17,weekend_18,weekend_19,weekend_20,weekend_21,weekend_22,weekend_23
3417,POINT (103.9129493883634 1.321038248851085),1.3210382488510848,103.9129493883634,0,0,0,0,0,0,11211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,POINT (103.9129493883634 1.321038248851085),1.3210382488510848,103.9129493883634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6723,0,0,0,0,0,0,0,0,0,0,0,0,0
3419,POINT (103.9129493883634 1.321038248851085),1.3210382488510848,103.9129493883634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5678,0,0,0,0,0
3420,POINT (103.9129493883634 1.321038248851085),1.3210382488510848,103.9129493883634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3421,POINT (103.9129493883634 1.321038248851085),1.3210382488510848,103.9129493883634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3422,POINT (103.9129493883634 1.321038248851085),1.3210382488510848,103.9129493883634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2206,0,0
3423,POINT (103.9129493883634 1.321038248851085),1.3210382488510848,103.9129493883634,0,0,0,0,0,0,0,10371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3424,POINT (103.9129493883634 1.321038248851085),1.3210382488510848,103.9129493883634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6742,0,0,0,0,0,0,0,0,0,0,0,0
3425,POINT (103.9129493883634 1.321038248851085),1.3210382488510848,103.9129493883634,0,0,0,30598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3426,POINT (103.9129493883634 1.321038248851085),1.3210382488510848,103.9129493883634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3427,POINT (103.9129493883634 1.321038248851085),1.3210382488510848,103.9129493883634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2680,0,0,0
3428,POINT (103.9129493883634 1.321038248851085),1.3210382488510848,103.9129493883634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3429,POINT (103.9129493883634 1.321038248851085),1.3210382488510848,103.9129493883634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5900,0,0,0,0,0,0
3430,POINT (103.9129493883634 1.321038248851085),1.3210382488510848,103.9129493883634,0,0,0,0,0,0,0,0,0,0,0,0,0,14791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3431,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,19140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3432,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5705,0,0,0,0,0,0,0,0,0,0,0
3433,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3434,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16306,0,0
3435,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,12284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3436,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4036,0,0,0,0,0,0,0,0,0,0,0,0
3437,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3438,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13286,0,0,0
3439,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,5622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3440,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3015,0,0,0,0,0,0,0,0,0,0,0,0,0
3441,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3442,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3443,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10193,0
3444,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3445,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,17700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3446,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9705,0,0,0,0,0,0,0,0,0
3447,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3212,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3448,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,5204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3449,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,2408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3450,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3451,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,18208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3452,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12215,0,0,0,0,0,0,0,0
3453,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3454,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3455,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3456,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14295,0,0,0,0
3457,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3642
3458,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3459,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7478,0,0,0,0,0,0,0,0,0,0
3460,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,24469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3461,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15126,0,0,0,0,0
3462,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3463,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14265,0,0,0,0,0,0
3464,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,51430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3465,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3466,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,5214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3467,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3468,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3469,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,22962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3470,POINT (103.860999155887 1.293218051489327),1.2932180514893272,103.860999155887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13153,0,0,0,0,0,0,0
3471,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,58337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3472,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35898,0,0,0,0,0,0,0,0
3473,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34898,0,0,0
3474,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3475,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3476,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35763,0,0,0,0
3477,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,63900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3478,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35589,0,0,0,0,0,0,0
3479,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14848,0,0,0,0,0,0,0,0,0,0,0,0,0
3480,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,29111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3481,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,80254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3482,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32568,0,0,0,0,0,0,0,0,0,0
3483,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,27919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3484,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3485,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20276,0,0,0,0,0,0,0,0,0,0,0,0
3486,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,38882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3487,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3488,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26703,0,0
3489,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3490,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35504,0,0,0,0,0
3491,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3492,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3493,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,10910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3494,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3495,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10809,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3496,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,26302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3497,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,60388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3498,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35403,0,0,0,0,0,0,0,0,0
3499,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,87391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35970,0,0,0,0,0,0
3501,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,1679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3502,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3503,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,60440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3504,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26349,0,0,0,0,0,0,0,0,0,0,0
3505,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3506,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17231,0
3507,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7901
3508,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3509,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3510,POINT (103.8434267759437 1.284359578232979),1.2843595782329786,103.84342677594374,0,0,0,19099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3511,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,4312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3512,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3513,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,0,0,0,0,0,5767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3514,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1462,0,0,0,0,0,0,0
3515,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,0,0,0,0,0,0,0,0
3516,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,0,0,0,0,3603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3517,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1092,0,0,0,0,0
3518,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3520,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,853,0,0,0
3521,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1071,0,0,0,0,0,0,0,0,0,0,0,0
3522,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3523,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1082,0,0,0,0,0,0,0,0,0,0,0,0,0
3524,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,2343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3525,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157
3526,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3528,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,4392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1297,0,0,0,0,0,0,0,0,0,0,0
3530,POINT (103.8937971808361 1.396277631335809),1.3962776313358083,103.89379718083607,0,0,0,0,0,0,0,0,3663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
